,Unnamed: 0,LNG,LAT,Año,Fecha,Hora,Fallecidos,Graves,Menos_Grav,Leves,Causa_CON,Tipo_CONA,Count_acc
195,195,-70.1409449,-20.2441837,2018,2018-07-12,10:10:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,195
196,196,-70.1368759,-20.2478923,2018,2018-07-13,10:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,196
197,197,-70.1417897,-20.2391737,2018,2018-07-14,13:05:00,0,0,0,2,ALCOHOL EN CONDUCTOR,COLISION,197
198,198,-70.127618,-20.2662836,2018,2018-07-16,17:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,198
199,199,-70.1281673,-20.2331227,2018,2018-07-16,15:45:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,199
200,200,-70.1354882,-20.2279008,2018,2018-07-16,22:30:00,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,200
201,201,-70.1409449,-20.2441837,2018,2018-07-18,18:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,201
202,202,-70.1348591,-20.2173173,2018,2018-07-19,08:45:00,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,202
203,203,-70.1528536,-20.2117876,2018,2018-07-19,08:30:00,0,1,0,2,DESOBEDIENCIA A SEÑALIZACION,COLISION,203
204,204,-70.151366,-20.2139213,2018,2018-07-20,00:10:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,204
205,205,-70.1354882,-20.2279008,2018,2018-07-22,21:30:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,205
206,206,-70.1355322,-20.2212514,2018,2018-07-22,18:20:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,206
207,207,-70.1369628,-20.2289498,2018,2018-07-23,11:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,207
208,208,-70.1347013,-20.2193218,2018,2018-07-23,15:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,208
209,209,-70.1361812,-20.2201278,2018,2018-07-23,10:58:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,209
210,210,-70.1532418,-20.2137319,2018,2018-07-23,13:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,210
211,211,-70.1277043,-20.2609296,2018,2018-07-23,20:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,211
212,212,-70.1361591,-20.2181507,2018,2018-07-23,16:10:00,0,0,1,2,DESOBEDIENCIA A SEÑALIZACION,COLISION,212
213,213,-70.1348585,-20.2224028,2018,2018-07-24,21:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,213
214,214,-70.1425042,-20.225624,2018,2018-07-25,08:10:00,0,0,0,2,IMPRUDENCIA DEL CONDUCTOR,COLISION,214
215,215,-70.1358294,-20.2325448,2018,2018-07-25,14:10:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,215
216,216,-70.0953468,-20.2615186,2018,2018-07-16,17:50:00,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,216
217,217,-70.1041476,-20.2638985,2018,2018-07-17,19:45:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,217
218,218,-70.1515497,-20.2192287,2018,2018-07-26,12:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,218
219,219,-70.1059327,-20.2560147,2018,2018-07-22,13:45:00,0,0,0,2,ALCOHOL EN CONDUCTOR,COLISION,219
220,220,-70.0907546,-20.2777582,2018,2018-07-23,17:10:00,0,0,0,1,IMPRUDENCIA DEL PEATON,ATROPELLO,220
221,221,-70.132401,-20.239147,2018,2018-07-26,21:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,221
222,222,-70.132651,-20.2297027,2018,2018-07-26,12:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,222
223,223,-70.1356851,-20.2307248,2018,2018-07-26,22:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,223
224,224,-70.1356851,-20.2307248,2018,2018-07-26,15:20:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,224
225,225,-70.1418301,-20.214656,2018,2018-07-26,13:30:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,225
226,226,-70.1319844,-20.2208561,2018,2018-07-27,16:40:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,226
227,227,-70.1376258,-20.2343863,2018,2018-07-27,14:20:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,227
228,228,-70.1306474,-20.2307894,2018,2018-07-28,04:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,228
229,229,-70.125655,-20.2796226,2018,2018-07-28,05:00:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,229
230,230,-70.1319844,-20.2208561,2018,2018-07-28,17:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,230
231,231,-70.131308,-20.2048845,2018,2018-07-28,15:00:00,0,0,0,0,FALLAS MECANICAS,CHOQUE,231
232,232,-70.1469306,-20.2105895,2018,2018-07-28,01:20:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,232
233,233,-70.1347762,-20.2212884,2018,2018-07-28,01:30:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,233
234,234,-70.151505,-20.2093046,2018,2018-07-28,21:00:00,0,0,2,1,ALCOHOL EN CONDUCTOR,ATROPELLO,234
235,235,-70.1309752,-20.2278732,2018,2018-07-29,10:14:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,235
236,236,-70.1450321,-20.2143706,2018,2018-06-29,14:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,236
237,237,-70.0990065,-20.2638522,2018,2018-07-29,13:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,237
238,238,-70.1070161,-20.2556984,2018,2018-07-29,10:00:00,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,238
239,239,-70.1548301,-20.2167769,2018,2018-07-30,16:00:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,239
240,240,-70.1279013,-20.2507163,2018,2018-12-26,09:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,240
241,241,-70.1280914,-20.2871439,2018,2018-07-30,19:30:00,0,1,0,0,DEFICIENCIAS VIALES,COLISION,241
242,242,-70.1288882,-20.2379738,2018,2018-07-31,07:30:00,0,0,0,2,IMPRUDENCIA DEL CONDUCTOR,COLISION,242
243,243,-70.0907546,-20.2777582,2018,2018-07-31,11:30:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,243
244,244,-70.1489375,-20.2194313,2018,2018-07-31,14:45:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,244
245,245,-70.1551829,-20.2181701,2018,2018-08-01,07:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,245
246,246,-70.1446436,-20.226501,2018,2018-08-02,00:50:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,246
247,247,-70.1447866,-20.212405,2018,2018-01-10,13:15:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,247
248,248,-70.1492636,-20.2233371,2018,2018-08-02,07:55:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,248
249,249,-70.1529769,-20.2191966,2018,2018-08-03,13:20:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,249
250,250,-70.1454426,-20.219616,2018,2018-08-03,15:19:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,250
251,251,-70.1307042,-20.2297799,2018,2018-08-03,11:25:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,251
252,252,-70.135173,-20.2239835,2018,2018-08-03,02:00:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,252
253,253,-70.139754,-20.2247382,2018,2018-08-04,05:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,253
254,254,-70.1438746,-20.2416754,2018,2018-08-04,05:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,254
255,255,-70.136325,-20.2335765,2018,2018-08-04,07:00:00,0,0,1,1,ALCOHOL EN CONDUCTOR,CHOQUE,255
256,256,-70.1486844,-20.2114919,2018,2018-12-28,11:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,256
257,257,-70.1472318,-20.2351843,2018,2018-08-05,02:45:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,257
258,258,-70.1514957,-20.2109307,2018,2018-08-06,13:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,258
259,259,-70.1263225,-20.2690726,2018,2018-08-06,18:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,259
260,260,-70.1370483,-20.2240428,2018,2018-08-08,07:55:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,260
261,261,-70.147656,-20.2215553,2018,2018-08-07,08:18:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,261
262,262,-70.1276117,-20.2608584,2018,2018-08-07,07:45:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,262
263,263,-70.1430439,-20.2080165,2018,2018-08-07,16:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,263
264,264,-70.1363724,-20.211089,2018,2018-08-07,17:30:00,0,0,0,0,IMPRUDENCIA DEL PEATON,ATROPELLO,264
265,265,-70.1513327,-20.2121701,2018,2018-08-07,09:15:00,0,0,1,1,DESOBEDIENCIA A SEÑALIZACION,CHOQUE,265
266,266,-70.1391357,-20.2163207,2018,2018-08-08,07:30:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,266
267,267,-70.1018888,-20.268299,2018,2018-08-01,16:30:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,267
268,268,-70.1039479,-20.2897322,2018,2018-08-01,21:00:00,0,0,1,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,268
269,269,-70.106074,-20.2495998,2018,2018-08-03,13:40:00,0,1,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,269
270,270,-70.1051311,-20.2579189,2018,2018-08-05,02:00:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,270
271,271,-70.1025168,-20.2606688,2018,2018-08-07,16:35:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,271
272,272,-70.1258619,-20.2516165,2018,2018-08-08,18:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,272
273,273,-70.1347015,-20.2176792,2018,2018-08-09,16:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,273
274,274,-70.1451921,-20.2169534,2018,2018-08-10,08:45:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,274
275,275,-70.1060396,-20.265745,2018,2018-08-12,05:50:00,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,275
276,276,-70.1519526,-20.2154685,2018,2018-08-11,21:00:00,0,0,0,2,DESOBEDIENCIA A SEÑALIZACION,COLISION,276
277,277,-70.1083457,-20.2996325,2018,2018-08-12,16:55:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,277
278,278,-70.1519526,-20.2154685,2018,2018-08-12,22:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,278
279,279,-70.1463445,-20.2140744,2018,2018-08-14,18:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,279
280,280,-70.1417354,-20.2227166,2018,2018-08-14,15:05:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,280
281,281,-70.13157,-20.258204,2018,2018-08-15,04:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,281
282,282,-70.1298651,-20.2597791,2018,2018-08-15,06:00:00,1,0,0,0,PERDIDA CONTROL VEHICULO,VOLCADURA,282
283,283,-70.1409449,-20.2441837,2018,2018-08-16,11:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,283
284,284,-70.1426093,-20.2081549,2018,2018-08-17,10:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,284
285,285,-70.1438554,-20.2076006,2018,2018-08-17,10:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,285
286,286,-70.1409449,-20.2441837,2018,2018-08-17,14:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,286
287,287,-70.1504909,-20.2213589,2018,2018-08-17,22:10:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,287
288,288,-70.1515888,-20.223043,2018,2018-08-18,18:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,288
289,289,-70.1409449,-20.2441837,2018,2018-08-18,21:20:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,289
290,290,-70.1352834,-20.226475,2018,2018-08-18,13:20:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,290
291,291,-70.1409449,-20.2441837,2018,2018-08-19,04:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,291
292,292,-70.1368235,-20.2330221,2018,2018-08-31,15:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,292
293,293,-70.1369581,-20.250854,2018,2018-08-26,23:45:00,0,2,0,0,ALCOHOL EN CONDUCTOR,COLISION,293
294,294,-70.1465983,-20.2176315,2018,2018-08-19,09:10:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,294
295,295,-70.1298393,-20.227256,2018,2018-08-20,08:30:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,295
296,296,-70.1428187,-20.2418329,2018,2018-08-21,18:30:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,296
297,297,-70.1363117,-20.2300565,2018,2018-08-22,12:50:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,297
298,298,-70.1371063,-20.2175256,2018,2018-08-23,02:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,298
299,299,-70.1393996,-20.2199419,2018,2018-08-23,04:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,299
300,300,-70.1398778,-20.2099445,2018,2018-08-23,12:00:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,300
301,301,-70.1347514,-20.2182167,2018,2018-08-23,16:45:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,301
302,302,-70.129305,-20.2443662,2018,2018-08-23,18:50:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,302
303,303,-70.1529162,-20.2207419,2018,2018-12-19,12:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,303
304,304,-70.1345133,-20.2495013,2018,2018-08-23,14:00:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,304
305,305,-70.1528072,-20.2151357,2018,2018-08-24,14:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,305
306,306,-70.1403552,-20.2394749,2018,2018-08-24,13:55:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,306
307,307,-70.1372275,-20.2480413,2018,2018-08-24,13:20:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,307
308,308,-70.1374206,-20.2242301,2018,2018-08-24,16:20:00,0,1,0,0,IMPRUDENCIA DEL PEATON,ATROPELLO,308
309,309,-70.1438554,-20.2076006,2018,2018-08-25,07:15:00,0,0,0,3,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,309
310,310,-70.1511648,-20.2114975,2018,2018-08-25,16:45:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,310
311,311,-70.1356851,-20.2307248,2018,2018-08-25,17:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,311
312,312,-70.0790642,-20.2772102,2018,2018-08-21,17:40:00,1,0,0,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,312
313,313,-70.1286667,-20.2382135,2018,2018-08-25,21:45:00,0,0,0,0,ALCOHOL EN CONDUCTOR,CHOQUE,313
314,314,-70.146763,-20.2206303,2018,2018-08-26,13:55:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,314
315,315,-70.1265875,-20.2463435,2018,2018-08-26,22:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,315
316,316,-70.1487663,-20.2171999,2018,2018-12-24,12:45:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,316
317,317,-70.1275094,-20.233422,2018,2018-08-28,23:40:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,317
318,318,-70.1435776,-20.2170705,2018,2018-08-28,14:15:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,318
319,319,-70.1357416,-20.2069404,2018,2018-08-28,12:50:00,0,0,0,1,PERDIDA CONTROL VEHICULO,CHOQUE,319
320,320,-70.1353452,-20.2201543,2018,2018-08-29,18:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,320
321,321,-70.1342417,-20.255713,2018,2018-12-24,17:30:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,321
322,322,-70.1311351,-20.2519501,2018,2018-08-30,07:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,322
323,323,-70.1336067,-20.2070534,2018,2018-08-30,10:30:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,323
324,324,-70.1419493,-20.2172018,2018,2018-08-30,17:40:00,0,0,0,2,DESOBEDIENCIA A SEÑALIZACION,COLISION,324
325,325,-70.1309752,-20.2278732,2018,2018-12-26,09:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,325
326,326,-70.1362402,-20.2192459,2018,2018-08-31,12:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,326
327,327,-70.1401573,-20.245836,2018,2018-09-01,05:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,327
328,328,-70.1347013,-20.2193218,2018,2018-09-01,19:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,328
329,329,-70.0990065,-20.2638522,2018,2018-08-31,11:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,329
330,330,-70.0972785,-20.2743469,2018,2018-08-30,17:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,330
331,331,-70.101555,-20.2708404,2018,2018-08-28,11:10:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,331
332,332,-70.1028957,-20.2720767,2018,2018-08-27,09:25:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,332
333,333,-70.1076069,-20.2770696,2018,2018-08-26,12:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,333
334,334,-70.1426209,-20.2275957,2018,2018-09-02,00:00:00,0,0,0,1,DESOBEDIENCIA A SEÑALIZACION,COLISION,334
335,335,-70.1255807,-20.2454468,2018,2018-09-02,01:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,335
336,336,-70.1028398,-20.2862359,2018,2018-08-13,17:00:00,0,1,0,0,PERDIDA CONTROL VEHICULO,VOLCADURA,336
337,337,-70.1306976,-20.239375,2018,2018-09-02,17:15:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,337
338,338,-70.1445867,-20.2109821,2018,2018-09-02,22:40:00,0,1,0,0,ALCOHOL EN PEATON,ATROPELLO,338
339,339,-70.1515778,-20.2223307,2018,2018-09-04,07:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,339
340,340,-70.1456323,-20.2216515,2018,2018-09-04,07:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,340
341,341,-70.1361812,-20.2201278,2018,2018-09-04,14:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,341
342,342,-70.142074,-20.230949,2018,2018-09-04,17:45:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,342
343,343,-70.1480139,-20.2273588,2018,2018-09-04,20:10:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,343
344,344,-70.1501424,-20.2125643,2018,2018-09-05,12:40:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,344
345,345,-70.1362687,-20.1938298,2018,2018-09-05,16:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,345
346,346,-70.1480139,-20.2273588,2018,2018-08-25,09:00:00,0,0,0,1,ALCOHOL EN CONDUCTOR,COLISION,346
347,347,-70.1472318,-20.2351843,2018,2018-09-05,23:00:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,COLISION,347
348,348,-70.1474318,-20.2175833,2018,2018-09-06,10:25:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,348
349,349,-70.1443406,-20.2196748,2018,2018-09-06,13:55:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,349
350,350,-70.1489375,-20.2194313,2018,2018-09-07,07:30:00,0,0,0,1,IMPRUDENCIA DEL PEATON,ATROPELLO,350
351,351,-70.151012,-20.2109436,2018,2018-09-07,03:45:00,0,0,0,0,ALCOHOL EN CONDUCTOR,COLISION,351
352,352,-70.1426252,-20.2129089,2018,2018-09-08,20:00:00,0,0,0,2,DESOBEDIENCIA A SEÑALIZACION,COLISION,352
353,353,-70.0963702,-20.2459453,2018,2018-09-04,07:30:00,0,0,1,0,IMPRUDENCIA DEL PEATON,ATROPELLO,353
354,354,-70.127079,-20.2782039,2018,2018-09-09,04:00:00,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,354
355,355,-70.1372983,-20.2260359,2018,2018-09-09,04:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,355
356,356,-70.0985843,-20.2638058,2018,2018-09-07,19:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,356
357,357,-70.1045525,-20.2742344,2018,2018-09-09,06:20:00,0,0,0,0,CAUSAS NO DETERMINADAS,CHOQUE,357
358,358,-70.1399327,-20.2111121,2018,2018-09-10,00:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,358
359,359,-70.1439453,-20.222624,2018,2018-09-10,13:30:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,359
360,360,-70.129321,-20.2508756,2018,2018-09-11,20:05:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,360
361,361,-70.1429318,-20.2190287,2018,2018-09-11,14:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,361
362,362,-70.1312622,-20.2403094,2018,2018-09-11,23:20:00,0,0,0,0,PERDIDA CONTROL VEHICULO,CHOQUE,362
363,363,-70.1513996,-20.2147104,2018,2018-09-12,09:10:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,363
364,364,-70.1356851,-20.2307248,2018,2018-09-12,21:05:00,0,0,0,1,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,364
365,365,-70.1347013,-20.2193218,2018,2018-09-12,14:30:00,0,0,1,0,ALCOHOL EN CONDUCTOR,CHOQUE,365
366,366,-70.1317441,-20.2430275,2018,2018-09-13,19:10:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,366
367,367,-70.1435283,-20.2161356,2018,2018-09-13,18:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,367
368,368,-70.1298939,-20.2375058,2018,2018-09-14,11:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,368
369,369,-70.115617,-20.282319,2018,2018-09-15,18:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,369
370,370,-70.093603,-20.2725735,2018,2018-09-15,14:10:00,0,0,0,2,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,370
371,371,-70.1515888,-20.223043,2018,2018-09-16,13:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,371
372,372,-70.1278562,-20.2489683,2018,2018-09-16,16:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,372
373,373,-70.1070161,-20.2556984,2018,2018-09-17,16:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,373
374,374,-70.1373664,-20.2278116,2018,2018-09-18,06:40:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,374
375,375,-70.1529296,-20.2224369,2018,2018-09-18,20:30:00,0,0,1,0,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,375
376,376,-70.0999508,-20.2696962,2018,2018-09-13,08:10:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,376
377,377,-70.106074,-20.2495998,2018,2018-09-13,17:30:00,0,0,0,1,FALLAS MECANICAS,COLISION,377
378,378,-70.070496,-20.259949,2018,2018-09-13,18:00:00,0,1,0,0,IMPRUDENCIA DEL PEATON,ATROPELLO,378
379,379,-70.10036,-20.2893434,2018,2018-09-14,21:05:00,0,0,0,1,DEFICIENCIAS VIALES,VOLCADURA,379
380,380,-70.1355553,-20.2399374,2018,2018-09-20,16:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,380
381,381,-70.1009617,-20.2812879,2018,2018-09-22,19:40:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,381
382,382,-70.1392298,-20.2180007,2018,2018-09-22,11:00:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,382
383,383,-70.1519775,-20.2113552,2018,2018-09-22,17:00:00,0,0,0,0,DESOBEDIENCIA A SEÑALIZACION,COLISION,383
384,384,-70.127079,-20.2782039,2018,2018-09-22,05:30:00,0,0,0,1,ALCOHOL EN CONDUCTOR,CHOQUE,384
385,385,-70.1355322,-20.2212514,2018,2018-09-23,05:50:00,0,0,0,2,IMPRUDENCIA DEL CONDUCTOR,COLISION,385
386,386,-70.1467788,-20.2295652,2018,2018-09-23,12:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,386
387,387,-70.135845,-20.2327932,2018,2018-09-24,07:50:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,387
388,388,-70.1350603,-20.2471645,2018,2018-09-24,13:40:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,388
389,389,-70.1471585,-20.2273793,2018,2018-09-22,16:30:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,389
390,390,-70.1003647,-20.2623883,2018,2018-09-24,20:10:00,0,0,0,0,IMPRUDENCIA DEL CONDUCTOR,COLISION,390
